agent_type	category	id	knowledge_level	object	original_object	original_predicate	original_subject	predicate	publications	sources	subject
manual_agent	biolink:GeneToGeneAssociation	bb3382c5-6e18-4fba-8ebb-12bda5a9f0da	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-1454927	obo:go/extensions/reacto.owl#REACTO_R-HSA-1454927	RO:0002411	obo:go/extensions/reacto.owl#REACTO_R-HSA-158628	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-158628
manual_agent	biolink:GeneToGeneAssociation	6fe419cb-625b-40a4-a260-0b121c19d455	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-1454939	obo:go/extensions/reacto.owl#REACTO_R-HSA-1454939	RO:0002411	obo:go/extensions/reacto.owl#REACTO_R-HSA-158628	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-158628
manual_agent	biolink:GeneToGeneAssociation	3f3cba63-0267-4080-8372-9dcab5392522	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-58048	obo:go/extensions/reacto.owl#REACTO_R-HSA-58048	RO:0002411	obo:go/extensions/reacto.owl#REACTO_R-HSA-9750554	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-9750554
manual_agent	biolink:GeneToGeneAssociation	8a5f195e-3a37-4be3-95b3-d303919894c0	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-ALL-2529006	obo:go/extensions/reacto.owl#REACTO_R-ALL-2529006	RO:0002413	obo:go/extensions/reacto.owl#REACTO_R-HSA-201711	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-201711
manual_agent	biolink:GeneToGeneAssociation	140b740f-8eaf-4297-b7d0-5c04f79ae9bf	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-2311324	obo:go/extensions/reacto.owl#REACTO_R-HSA-2311324	RO:0002413	obo:go/extensions/reacto.owl#REACTO_R-ALL-2529006	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-ALL-2529006
manual_agent	biolink:GeneToGeneAssociation	7189f481-be93-4abf-a974-1dc7cbf7abcf	knowledge_assertion	UniProtKB:Q96P20	UniProtKB:Q96P20	RO:0002629	UniProtKB:Q9C0B5	biolink:directly_positively_regulates	PMID:23034182	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:Q9C0B5
manual_agent	biolink:GeneToGeneAssociation	cc744a20-63b4-48ab-ad8b-ecd2f3cf1e2c	knowledge_assertion	UniProtKB:Q8TDX7	UniProtKB:Q8TDX7	RO:0002629	UniProtKB:Q96P20	biolink:directly_positively_regulates	PMID:1189953	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:Q96P20
manual_agent	biolink:GeneToGeneAssociation	7958d70b-a39a-4707-9ed8-f7f2743a1eb0	knowledge_assertion	UniProtKB:Q96P20	UniProtKB:Q96P20	RO:0002630	UniProtKB:Q96GS6	biolink:directly_negatively_regulates	PMID:38092000	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:Q96GS6
manual_agent	biolink:GeneToGeneAssociation	db4a9bb2-ab57-49d1-99a9-6eb65bcfa40e	knowledge_assertion	GO:0030897	GO:0030897	RO:0002629	UniProtKB:Q14964	biolink:directly_positively_regulates		{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:Q14964
manual_agent	biolink:GeneToGeneAssociation	7a865495-4bfc-46fc-a269-463242137db5	knowledge_assertion	UniProtKB:P56962	UniProtKB:P56962	RO:0002629	GO:0030897	biolink:directly_positively_regulates		{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	GO:0030897
manual_agent	biolink:GeneToGeneAssociation	a8d8626e-fe90-4fd1-872c-36cfce3d3695	knowledge_assertion	GO:0030897	GO:0030897	RO:0002629	UniProtKB:P61019	biolink:directly_positively_regulates		{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:P61019
manual_agent	biolink:GeneToGeneAssociation	6107ea1a-7f4b-4ba7-a5b1-3ddaf4b4a06b	knowledge_assertion	UniProtKB:Q14964	UniProtKB:Q14964	RO:0002629	UniProtKB:Q96LT7	biolink:directly_positively_regulates		{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:Q96LT7
manual_agent	biolink:GeneToGeneAssociation	a3125f64-f125-401d-b965-263ce8d934b2	knowledge_assertion	RGD:70488	RGD:70488	RO:0002413	RGD:3845	biolink:related_to	PMID:17373738	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	RGD:3845
manual_agent	biolink:GeneToGeneAssociation	30d4924c-e236-4165-80f3-0c601f4c99d2	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500606	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500606	RO:0002411	obo:go/extensions/reacto.owl#REACTO_R-HSA-3769055	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-3769055
manual_agent	biolink:GeneToGeneAssociation	405ddb7a-a2a4-4619-b1cb-cdde60c93cf1	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-549099	obo:go/extensions/reacto.owl#REACTO_R-HSA-549099	RO:0002411	obo:go/extensions/reacto.owl#REACTO_R-HSA-3769055	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-3769055
manual_agent	biolink:GeneToGeneAssociation	09d8a7ec-de61-4656-ac67-0c6a9cf5798e	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500639	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500639	RO:0002411	obo:go/extensions/reacto.owl#REACTO_R-HSA-1524029	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-1524029
manual_agent	biolink:GeneToGeneAssociation	406b9b9e-0117-4305-9087-165a5d7dcd27	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500634	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500634	RO:0002413	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500585	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500585
manual_agent	biolink:GeneToGeneAssociation	eef16438-9939-4520-9c33-655659af4f78	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500583	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500583	RO:0002413	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500634	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500634
manual_agent	biolink:GeneToGeneAssociation	f7d8a470-6a42-421d-abb9-3e30d00f3850	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500585	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500585	RO:0002413	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500634	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500634
manual_agent	biolink:GeneToGeneAssociation	4d8397cf-5011-4a1c-ba0a-dbae95a853c0	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500639	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500639	RO:0002411	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500587	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500587
manual_agent	biolink:GeneToGeneAssociation	0cbb60f7-4120-4115-bd4e-abbf3c17be64	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500606	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500606	RO:0002411	obo:go/extensions/reacto.owl#REACTO_R-HSA-1498747	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-1498747
manual_agent	biolink:GeneToGeneAssociation	33b52fc7-5a15-4a62-b32c-8d452a093a5d	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-549099	obo:go/extensions/reacto.owl#REACTO_R-HSA-549099	RO:0002411	obo:go/extensions/reacto.owl#REACTO_R-HSA-1498747	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-1498747
manual_agent	biolink:GeneToGeneAssociation	28fb7f0f-224f-40f4-ae2f-1e5926f53df1	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500583	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500583	RO:0002411	obo:go/extensions/reacto.owl#REACTO_R-HSA-549113	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-549113
manual_agent	biolink:GeneToGeneAssociation	740051e6-3a84-4540-adb1-939d0331dc84	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500630	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500630	RO:0002413	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500583	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500583
manual_agent	biolink:GeneToGeneAssociation	7728511b-f50b-451c-aa6d-285747e35cb8	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500634	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500634	RO:0002413	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500583	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500583
manual_agent	biolink:GeneToGeneAssociation	465cb63b-7e0d-4c2e-899b-a27fe9b8d9ca	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500583	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500583	RO:0002413	obo:go/extensions/reacto.owl#REACTO_R-HSA-549099	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-549099
manual_agent	biolink:GeneToGeneAssociation	97fcb375-95d5-4c0a-b8dd-26417d2e478b	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500634	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500634	RO:0002413	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500639	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500639
manual_agent	biolink:GeneToGeneAssociation	b69099f4-0caa-4dc7-8136-c111f13d0e98	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500630	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500630	RO:0002413	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500639	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500639
manual_agent	biolink:GeneToGeneAssociation	1cba01b1-5376-4019-8e76-b280f6fed022	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500585	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500585	RO:0002413	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500606	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500606
manual_agent	biolink:GeneToGeneAssociation	78c7937d-59cd-4a86-a936-918d7898d770	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500583	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500583	RO:0002411	obo:go/extensions/reacto.owl#REACTO_R-HSA-9640571	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-9640571
manual_agent	biolink:GeneToGeneAssociation	ab748136-daef-49e2-8bfc-7994ef0d0968	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-549099	obo:go/extensions/reacto.owl#REACTO_R-HSA-549099	RO:0002413	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500610	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500610
manual_agent	biolink:GeneToGeneAssociation	7f907b72-2f73-4cf1-b705-fd58260de280	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500606	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500606	RO:0002413	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500610	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500610
manual_agent	biolink:GeneToGeneAssociation	50392e5b-5853-4483-8711-88c7d545a7ad	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500583	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500583	RO:0002413	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500630	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-1500630
manual_agent	biolink:GeneToGeneAssociation	3896432e-a044-4709-97c5-172dba9b5102	knowledge_assertion	UniProtKB:O00187-PRO_0000027600	UniProtKB:O00187-PRO_0000027600	RO:0002629	UniProtKB:P48740-PRO_0000027594	biolink:directly_positively_regulates	PMID:22691502	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:P48740-PRO_0000027594
manual_agent	biolink:GeneToGeneAssociation	f40cb414-b3e5-4223-a0b6-cfbd05988346	knowledge_assertion	UniProtKB:P01031-PRO_0000005988	UniProtKB:P01031-PRO_0000005988	RO:0002629	UniProtKB:P06681-PRO_0000027612	biolink:directly_positively_regulates	PMID:18204047	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:P06681-PRO_0000027612
manual_agent	biolink:GeneToGeneAssociation	926ad0b8-baee-4b88-8b10-bf0f46469435	knowledge_assertion	GO:0005579	GO:0005579	RO:0002629	UniProtKB:P06681-PRO_0000027612	biolink:directly_positively_regulates	PMID:18204047	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:P06681-PRO_0000027612
manual_agent	biolink:GeneToGeneAssociation	085964c5-670c-4095-9b9e-deb3badabb98	knowledge_assertion	UniProtKB:P01024-PRO_0000005910	UniProtKB:P01024-PRO_0000005910	RO:0002629	UniProtKB:P06681-PRO_0000027612	biolink:directly_positively_regulates	PMID:6906228|PMID:17027507	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:P06681-PRO_0000027612
